Date,TransactionID,ProductID,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,CustomerID,StaffID,DayOfWeek,TotalSales
2023-01-15 06:00:00,342,6,1,9.000127949929663,South,Online,True,Sunny,21.911121075431435,Average,Negative,53,In Store,342,342,Sunday,9.000127949929663
2023-01-15 07:00:00,343,0,1,15.872847489725256,East,Cash,True,Cloudy,29.588943247720444,Poor,unknown,50,In Store,343,343,Sunday,15.872847489725256
2023-01-15 08:00:00,344,1,2,18.16470529476172,South,Cash,True,Rainy,21.1271442976638,Poor,unknown,48,Phone Order,344,344,Sunday,36.32941058952344
2023-01-15 09:00:00,345,6,2,5.624852275740237,East,Cash,False,Sunny,22.01303639489525,Average,Neutral,41,Phone Order,345,345,Sunday,11.249704551480471
2023-01-15 10:00:00,346,0,2,10.964713693880542,East,Cash,False,Sunny,29.671350898851397,Average,unknown,21,Online Order,346,346,Sunday,21.929427387761084
2023-01-15 11:00:00,347,2,5,16.434635480329078,West,Cash,False,Cloudy,25.09490930722164,Excellent,unknown,17,Online Order,347,347,Sunday,82.17317740164539
2023-01-15 12:00:00,348,1,4,11.823783342613806,West,Credit Card,False,Sunny,30.61921740051784,Poor,Positive,47,Phone Order,348,348,Sunday,47.295133370455225
2023-01-15 13:00:00,349,5,4,9.00878944690393,South,Credit Card,False,Cloudy,28.36137117005213,Good,unknown,16,Phone Order,349,349,Sunday,36.03515778761572
2023-01-15 14:00:00,350,8,3,8.29708023234785,North,Online,True,Rainy,23.84031759592269,Good,Neutral,56,In Store,350,350,Sunday,24.89124069704355
2023-01-15 15:00:00,351,2,2,6.972774003745669,South,Cash,False,Rainy,29.76241925733992,Poor,Positive,30,In Store,351,351,Sunday,13.945548007491338
2023-01-15 16:00:00,352,6,5,17.856943397844233,East,Online,True,Sunny,21.74410520439321,Poor,Negative,39,Online Order,352,352,Sunday,89.28471698922117
2023-01-15 17:00:00,353,3,5,13.63033104877334,West,Credit Card,False,Rainy,28.04615574620045,Poor,Negative,29,Online Order,353,353,Sunday,68.1516552438667
2023-01-15 18:00:00,354,4,4,6.14577417487184,South,Credit Card,True,Rainy,26.55722157567552,Average,Positive,38,Phone Order,354,354,Sunday,24.58309669948736
2023-01-15 19:00:00,355,8,2,10.738704853559533,South,Credit Card,False,Sunny,24.01810374226161,Good,Negative,29,Online Order,355,355,Sunday,21.477409707119065
2023-01-15 20:00:00,356,2,3,10.516004762076648,West,Cash,False,Rainy,29.0600749660925,Good,Neutral,45,In Store,356,356,Sunday,31.548014286229943
2023-01-15 21:00:00,357,3,2,7.726087860641945,West,Cash,False,Sunny,27.154342182681738,Good,Negative,28,Phone Order,357,357,Sunday,15.45217572128389
2023-01-15 22:00:00,358,3,1,11.53261438208286,West,Credit Card,False,Cloudy,27.154342182681738,Poor,Positive,28,In Store,358,358,Sunday,11.53261438208286
2023-01-15 23:00:00,359,0,2,9.981490480897047,East,Online,False,Cloudy,29.116441531151366,Average,Neutral,20,Phone Order,359,359,Sunday,19.96298096179409
2023-01-16 00:00:00,360,2,1,10.127055582382738,West,Online,False,Cloudy,26.070588114937557,Poor,Negative,28,Phone Order,360,360,Monday,10.127055582382738
2023-01-16 01:00:00,361,5,1,16.08539836681938,North,Credit Card,True,Sunny,23.378106503243025,Excellent,Neutral,31,In Store,361,361,Monday,16.08539836681938
2023-01-16 02:00:00,362,1,3,8.348950782577944,South,Online,False,Sunny,23.85644134092668,Excellent,Positive,32,Online Order,362,362,Monday,25.046852347733832
2023-01-16 03:00:00,363,1,4,14.62789938283033,West,Credit Card,True,Rainy,27.191824672246483,Good,Negative,34,Online Order,363,363,Monday,58.51159753132132
2023-01-16 04:00:00,364,6,2,13.559744358214022,West,Online,False,Rainy,25.50916551921064,Poor,Negative,31,Online Order,364,364,Monday,27.119488716428044
2023-01-16 05:00:00,365,6,1,13.52138768506801,East,Credit Card,True,Rainy,33.70721783937417,Excellent,Neutral,30,Online Order,365,365,Monday,13.52138768506801
2023-01-16 06:00:00,366,1,2,14.94511019212664,East,Online,True,Rainy,25.524432014835643,Excellent,Negative,54,In Store,366,366,Monday,29.89022038425328
2023-01-16 07:00:00,367,5,4,13.225730542934809,South,Cash,True,Rainy,25.60166886718153,Poor,Negative,53,Phone Order,367,367,Monday,52.90292217173924
2023-01-16 08:00:00,368,4,4,18.18882672269577,North,Credit Card,True,Sunny,25.75301768650965,Average,Negative,46,In Store,368,368,Monday,72.75530689078307
2023-01-16 09:00:00,369,7,5,15.133701379253898,South,Credit Card,True,Sunny,32.54930315551487,Poor,Negative,58,Online Order,369,369,Monday,75.66850689626949
2023-01-16 10:00:00,370,4,4,13.204448770570822,West,Online,True,Cloudy,29.76182481270353,Poor,Positive,23,Online Order,370,370,Monday,52.81779508228329
2023-01-16 11:00:00,371,0,3,17.446446804314675,North,Credit Card,False,Cloudy,29.21253275478339,Average,Negative,41,In Store,371,371,Monday,52.339340412944026
2023-01-16 12:00:00,372,7,1,14.092198474002195,North,Credit Card,True,Cloudy,25.01214533575793,Good,unknown,47,Phone Order,372,372,Monday,14.092198474002195
2023-01-16 13:00:00,373,7,5,9.367163716777686,North,Credit Card,False,Cloudy,32.268562652486594,Good,Positive,24,In Store,373,373,Monday,46.835818583888425
2023-01-16 14:00:00,374,2,3,8.106423772648569,North,Cash,False,Sunny,20.57545792033552,Good,Neutral,31,In Store,374,374,Monday,24.319271317945702
2023-01-16 15:00:00,375,5,2,7.284916784940182,South,Cash,True,Sunny,33.061957585071696,Average,Neutral,50,In Store,375,375,Monday,14.569833569880364
2023-01-16 16:00:00,376,5,1,18.491828188191526,East,Online,True,Sunny,27.691248496908944,Excellent,Neutral,31,Phone Order,376,376,Monday,18.491828188191526
2023-01-16 17:00:00,377,7,4,15.652031476970988,East,Cash,False,Rainy,25.973753522951192,Average,Positive,32,In Store,377,377,Monday,62.60812590788395
2023-01-16 18:00:00,378,2,1,19.06067657246481,West,Online,True,Rainy,27.457509210765284,Poor,Positive,37,In Store,378,378,Monday,19.06067657246481
2023-01-16 19:00:00,379,7,2,14.049377085724146,East,Cash,True,Cloudy,30.01123295800747,Average,Positive,48,Online Order,379,379,Monday,28.09875417144829
2023-01-16 20:00:00,380,8,5,12.101013222423688,East,Online,True,Rainy,20.19148139776846,Excellent,Negative,22,In Store,380,380,Monday,60.50506611211844
2023-01-16 21:00:00,381,6,5,5.89574733456334,East,Cash,True,Sunny,33.073277846873715,Excellent,Neutral,27,Online Order,381,381,Monday,29.478736672816694
2023-01-16 22:00:00,382,6,5,15.074634223190449,East,Cash,True,Cloudy,26.70109287967089,Poor,Positive,37,Online Order,382,382,Monday,75.37317111595223
2023-01-16 23:00:00,383,4,4,13.733131396523468,West,Online,True,Cloudy,27.154342182681738,Good,Neutral,34,Online Order,383,383,Monday,54.93252558609387
2023-01-17 00:00:00,384,0,3,19.85313340381432,South,Credit Card,True,Rainy,22.073683484510852,Excellent,Positive,36,Phone Order,384,384,Tuesday,59.55940021144296
2023-01-17 01:00:00,385,6,3,8.587381666733645,North,Credit Card,False,Cloudy,26.59198061537663,Excellent,unknown,37,Online Order,385,385,Tuesday,25.76214500020093
2023-01-17 02:00:00,386,3,1,12.961060329302535,East,Cash,True,Rainy,27.444841569265684,Excellent,Positive,55,In Store,386,386,Tuesday,12.961060329302535
2023-01-17 03:00:00,387,4,4,14.76436002677109,South,Online,False,Rainy,26.054700417402167,Poor,unknown,49,In Store,387,387,Tuesday,59.05744010708436
2023-01-17 04:00:00,388,6,5,14.668867621135156,East,Credit Card,False,Cloudy,30.179901407403456,Excellent,Negative,17,Online Order,388,388,Tuesday,73.34433810567577
2023-01-17 05:00:00,389,0,5,13.419403144226042,East,Online,False,Rainy,26.31344793138839,Good,Positive,48,Online Order,389,389,Tuesday,67.0970157211302
2023-01-17 06:00:00,390,5,2,16.653920154908384,North,Credit Card,False,Rainy,34.4212636676986,Poor,Positive,47,In Store,390,390,Tuesday,33.30784030981677
2023-01-17 07:00:00,391,5,2,8.074718142902245,North,Online,True,Rainy,27.154342182681738,Good,unknown,31,Online Order,391,391,Tuesday,16.14943628580449
2023-01-17 08:00:00,392,7,5,15.88440800411624,North,Cash,False,Rainy,32.11216903477863,Excellent,Negative,59,Phone Order,392,392,Tuesday,79.42204002058119
2023-01-17 09:00:00,393,8,5,14.296018571496338,East,Online,False,Cloudy,21.640338546642184,Excellent,Neutral,33,Online Order,393,393,Tuesday,71.4800928574817
2023-01-17 10:00:00,394,5,4,18.4411266769186,East,Credit Card,False,Sunny,25.959369394188585,Good,Neutral,44,Phone Order,394,394,Tuesday,73.7645067076744
2023-01-17 11:00:00,395,2,3,17.707916585503725,East,Cash,False,Sunny,25.05271552170729,Poor,Neutral,37,Phone Order,395,395,Tuesday,53.12374975651117
2023-01-17 12:00:00,396,6,2,9.7272055869883,North,Online,False,Rainy,28.54223582204888,Poor,Neutral,29,Phone Order,396,396,Tuesday,19.4544111739766
2023-01-17 13:00:00,397,2,3,9.143559874627297,West,Credit Card,True,Rainy,32.916702800921385,Good,Positive,28,Online Order,397,397,Tuesday,27.43067962388189
2023-01-17 14:00:00,398,0,4,19.72479985778672,South,Cash,True,Rainy,21.1750732664301,Excellent,Negative,16,Phone Order,398,398,Tuesday,78.89919943114687
2023-01-17 15:00:00,399,5,5,12.908977713728849,West,Online,False,Sunny,21.088621970670665,Average,Positive,53,Phone Order,399,399,Tuesday,64.54488856864424
2023-01-17 16:00:00,400,8,3,18.596314458716552,East,Credit Card,True,Rainy,32.75476562236398,Good,Negative,32,Online Order,400,400,Tuesday,55.78894337614966
2023-01-17 17:00:00,401,0,5,7.458215356707233,East,Online,True,Cloudy,23.19275129057536,Good,Neutral,20,Phone Order,401,401,Tuesday,37.29107678353616
2023-01-17 18:00:00,402,3,5,14.642283722002617,West,Online,False,Cloudy,27.154342182681738,Good,Negative,46,Online Order,402,402,Tuesday,73.21141861001307
2023-01-17 19:00:00,403,3,1,17.147902810408794,East,Cash,False,Cloudy,28.14317198541208,Excellent,Positive,35,In Store,403,403,Tuesday,17.147902810408794
2023-01-17 20:00:00,404,2,3,19.210928743796703,South,Cash,False,Sunny,32.49340392330844,Poor,Positive,54,Phone Order,404,404,Tuesday,57.632786231390114
2023-01-17 21:00:00,405,7,3,10.060102115255352,East,Credit Card,True,Rainy,21.87633364754605,Excellent,Neutral,42,Online Order,405,405,Tuesday,30.180306345766056
2023-01-17 22:00:00,406,4,5,15.874717548860788,South,Cash,False,Rainy,21.94674448583917,Good,Positive,41,In Store,406,406,Tuesday,79.37358774430393
2023-01-17 23:00:00,407,7,4,13.082195135594286,West,Credit Card,True,Rainy,28.352275404174613,Excellent,unknown,16,Phone Order,407,407,Tuesday,52.328780542377146
2023-01-18 00:00:00,408,7,1,5.909433890997023,West,Online,True,Sunny,34.195679800375565,Excellent,Negative,47,Phone Order,408,408,Wednesday,5.909433890997023
2023-01-18 01:00:00,409,8,5,15.349996059634153,East,Online,True,Sunny,27.154342182681738,Good,Positive,30,Online Order,409,409,Wednesday,76.74998029817075
2023-01-18 02:00:00,410,5,2,15.351448373567653,South,Credit Card,False,Sunny,24.904131503820423,Excellent,unknown,53,In Store,410,410,Wednesday,30.702896747135306
2023-01-18 03:00:00,411,8,2,18.95910207269805,East,Online,True,Sunny,27.154342182681738,Average,Neutral,36,Online Order,411,411,Wednesday,37.91820414539611
2023-01-18 04:00:00,412,0,1,12.459686692534586,North,Cash,False,Cloudy,33.956729008175465,Excellent,Positive,57,Phone Order,412,412,Wednesday,12.459686692534586
2023-01-18 05:00:00,413,3,4,8.453763810657719,North,Online,False,Sunny,32.55391749266936,Excellent,Neutral,27,Phone Order,413,413,Wednesday,33.81505524263088
2023-01-18 06:00:00,414,8,5,5.668457351730187,North,Cash,False,Sunny,34.9322541609983,Poor,Negative,16,Phone Order,414,414,Wednesday,28.342286758650932
2023-01-18 07:00:00,415,0,3,11.234632800288583,North,Credit Card,False,Sunny,27.154342182681738,Poor,Negative,28,Phone Order,415,415,Wednesday,33.703898400865754
2023-01-18 08:00:00,416,8,1,9.528750501162529,East,Credit Card,False,Rainy,21.692872170691437,Good,Positive,52,In Store,416,416,Wednesday,9.528750501162529
2023-01-18 09:00:00,417,7,4,16.416324590358133,North,Online,True,Rainy,29.14201645049933,Good,Positive,55,In Store,417,417,Wednesday,65.66529836143253
2023-01-18 10:00:00,418,6,3,10.314016472615698,South,Online,True,Rainy,32.30864659000775,Poor,Negative,42,Online Order,418,418,Wednesday,30.94204941784709
2023-01-18 11:00:00,419,2,2,19.23606794472266,West,Cash,True,Cloudy,24.278665134601496,Average,Neutral,21,Online Order,419,419,Wednesday,38.47213588944532
2023-01-18 12:00:00,420,4,2,19.434653044816763,West,Cash,True,Cloudy,23.58816632051328,Excellent,Positive,32,Online Order,420,420,Wednesday,38.869306089633525
2023-01-18 13:00:00,421,8,3,14.31362885326562,North,Online,True,Sunny,31.804636990718013,Average,Positive,55,Phone Order,421,421,Wednesday,42.94088655979687
2023-01-18 14:00:00,422,4,1,18.929904305223243,North,Online,False,Rainy,20.845727807798475,Average,Neutral,50,Online Order,422,422,Wednesday,18.929904305223243
2023-01-18 15:00:00,423,1,2,16.412815167717433,North,Credit Card,False,Cloudy,25.540739713738777,Poor,Positive,55,In Store,423,423,Wednesday,32.825630335434866
2023-01-18 16:00:00,424,8,5,13.202894614626892,East,Credit Card,True,Rainy,27.587138338884948,Good,Neutral,50,Online Order,424,424,Wednesday,66.01447307313447
2023-01-18 17:00:00,425,6,3,7.704619031341672,West,Credit Card,True,Cloudy,28.40523011525485,Excellent,Neutral,58,Online Order,425,425,Wednesday,23.11385709402501
2023-01-18 18:00:00,426,4,3,11.8789691527076,North,Online,True,Cloudy,30.92922735189165,Good,Neutral,18,In Store,426,426,Wednesday,35.636907458122806
2023-01-18 19:00:00,427,8,2,13.413116950439264,South,Online,False,Sunny,25.322685851459877,Average,Neutral,44,In Store,427,427,Wednesday,26.826233900878528
2023-01-18 20:00:00,428,5,1,17.959423711025153,North,Online,False,Sunny,27.154342182681738,Average,Neutral,38,Phone Order,428,428,Wednesday,17.959423711025153
2023-01-18 21:00:00,429,2,5,12.220000648034972,West,Credit Card,False,Cloudy,28.780631341864343,Good,Negative,34,In Store,429,429,Wednesday,61.10000324017486
2023-01-18 22:00:00,430,6,1,18.46512009016935,North,Online,True,Sunny,27.154342182681738,Good,Neutral,45,In Store,430,430,Wednesday,18.46512009016935
2023-01-18 23:00:00,431,4,4,15.115234685352034,West,Cash,True,Cloudy,29.60724939713318,Poor,Negative,38,Online Order,431,431,Wednesday,60.460938741408135
2023-01-19 00:00:00,432,6,4,7.05498594580507,North,Online,True,Cloudy,27.154342182681738,Good,Neutral,21,In Store,432,432,Thursday,28.21994378322028
2023-01-19 01:00:00,433,0,2,19.9247205398764,South,Online,True,Rainy,21.269731303769436,Good,Positive,40,Phone Order,433,433,Thursday,39.84944107975279
2023-01-19 02:00:00,434,2,2,12.908489911308688,North,Online,False,Sunny,21.789075080596152,Poor,Negative,27,Online Order,434,434,Thursday,25.816979822617377
2023-01-19 03:00:00,435,8,2,10.877874446136182,South,Online,True,Sunny,23.368735739808518,Good,unknown,22,Phone Order,435,435,Thursday,21.755748892272365
2023-01-19 04:00:00,436,8,4,14.886706467042895,South,Online,True,Sunny,27.50296903284178,Average,Neutral,19,In Store,436,436,Thursday,59.54682586817159
2023-01-19 05:00:00,437,8,1,6.633399709715587,North,Cash,True,Rainy,32.6066412581903,Good,Neutral,58,Phone Order,437,437,Thursday,6.633399709715587
2023-01-19 06:00:00,438,2,1,14.548079701300315,South,Cash,False,Rainy,30.51940013132576,Excellent,Positive,27,Phone Order,438,438,Thursday,14.548079701300315
2023-01-19 07:00:00,439,5,2,12.473540007489095,East,Online,False,Rainy,31.83560906303071,Average,Neutral,43,In Store,439,439,Thursday,24.94708001497819
2023-01-19 08:00:00,440,1,5,11.100111049978748,North,Credit Card,True,Sunny,25.26463435889137,Poor,Positive,34,In Store,440,440,Thursday,55.500555249893736
2023-01-19 09:00:00,441,3,1,19.295300317683488,North,Online,False,Sunny,26.06980612472825,Average,Neutral,28,Online Order,441,441,Thursday,19.295300317683488
2023-01-19 10:00:00,442,7,4,12.838095750980798,South,Online,False,Sunny,27.154342182681738,Poor,Neutral,46,Online Order,442,442,Thursday,51.3523830039232
2023-01-19 11:00:00,443,4,3,8.286762192049077,South,Online,False,Rainy,22.878097766067523,Excellent,Negative,41,Online Order,443,443,Thursday,24.86028657614723
2023-01-19 12:00:00,444,5,3,11.88445219065948,North,Credit Card,False,Rainy,20.91824987215358,Excellent,Positive,39,In Store,444,444,Thursday,35.65335657197844
2023-01-19 13:00:00,445,4,3,18.790811068590088,East,Credit Card,False,Cloudy,28.8637413924084,Average,Neutral,18,Phone Order,445,445,Thursday,56.37243320577026
2023-01-19 14:00:00,446,8,5,7.64143206995892,South,Credit Card,True,Rainy,34.83825025130879,Good,Positive,35,Phone Order,446,446,Thursday,38.207160349794606
2023-01-19 15:00:00,447,6,2,8.209355580323553,South,Cash,True,Cloudy,27.154342182681738,Average,Negative,32,Online Order,447,447,Thursday,16.418711160647106
2023-01-19 16:00:00,448,4,4,5.1954435163562565,West,Credit Card,True,Sunny,20.700272298489107,Average,Positive,53,Online Order,448,448,Thursday,20.781774065425022
2023-01-19 17:00:00,449,8,5,5.212850740936508,East,Cash,False,Rainy,31.692975227358996,Excellent,Negative,29,In Store,449,449,Thursday,26.064253704682542
2023-01-19 18:00:00,450,4,4,17.440874404377688,East,Cash,False,Sunny,23.788790100270862,Poor,unknown,52,Phone Order,450,450,Thursday,69.76349761751075
2023-01-19 19:00:00,451,6,4,15.981839102644336,North,Credit Card,False,Sunny,32.44465708029392,Average,Positive,38,Online Order,451,451,Thursday,63.92735641057735
2023-01-19 20:00:00,452,8,2,10.325615846779376,East,Credit Card,False,Sunny,30.559050005517733,Good,unknown,22,In Store,452,452,Thursday,20.65123169355875
2023-01-19 21:00:00,453,1,3,15.47466735841359,North,Credit Card,True,Sunny,34.18510305576207,Excellent,Neutral,42,Online Order,453,453,Thursday,46.42400207524077
2023-01-19 22:00:00,454,5,2,10.928088894649552,West,Cash,True,Rainy,26.13390853635008,Average,Neutral,35,In Store,454,454,Thursday,21.856177789299107
2023-01-19 23:00:00,455,0,5,19.29345193996741,East,Online,True,Sunny,29.929547591759512,Average,Neutral,30,Phone Order,455,455,Thursday,96.46725969983706
2023-01-20 00:00:00,456,7,5,19.505790221390523,South,Credit Card,True,Cloudy,26.97282171219906,Good,Positive,30,In Store,456,456,Friday,97.52895110695262
2023-01-20 01:00:00,457,2,5,10.891906637140153,West,Credit Card,True,Rainy,29.458830459628157,Average,Positive,49,Online Order,457,457,Friday,54.45953318570076
2023-01-20 02:00:00,458,7,2,17.81332859511302,North,Credit Card,True,Sunny,26.74398359011606,Average,Neutral,31,Online Order,458,458,Friday,35.62665719022604
2023-01-20 03:00:00,459,7,4,16.596335625461993,West,Cash,False,Rainy,22.829483696361123,Average,Positive,23,Phone Order,459,459,Friday,66.38534250184797
2023-01-20 04:00:00,460,8,4,9.64999905757684,North,Cash,False,Cloudy,27.618461240050717,Average,unknown,49,Phone Order,460,460,Friday,38.59999623030736
2023-01-20 05:00:00,461,1,1,8.48059743351659,West,Online,True,Sunny,27.154342182681738,Good,Neutral,43,Online Order,461,461,Friday,8.48059743351659
2023-01-20 06:00:00,462,0,5,11.873519755892508,North,Credit Card,False,Cloudy,32.159057723902414,Average,Negative,53,Online Order,462,462,Friday,59.36759877946254
2023-01-20 07:00:00,463,5,4,16.720232609216094,East,Cash,True,Sunny,31.03281058690372,Average,unknown,32,Online Order,463,463,Friday,66.88093043686438
2023-01-20 08:00:00,464,5,1,19.40251677093118,South,Online,True,Cloudy,29.956874359121663,Average,Positive,26,Phone Order,464,464,Friday,19.40251677093118
2023-01-20 09:00:00,465,6,4,16.45368603299859,North,Credit Card,False,Sunny,21.700806433288587,Excellent,Positive,33,Online Order,465,465,Friday,65.81474413199436
2023-01-20 10:00:00,466,2,5,17.82810477527555,West,Cash,True,Rainy,30.809244359955727,Good,Positive,36,Phone Order,466,466,Friday,89.14052387637774
2023-01-20 11:00:00,467,4,3,14.045964592557748,North,Credit Card,True,Sunny,27.50457734531772,Excellent,Negative,29,Online Order,467,467,Friday,42.13789377767324
2023-01-20 12:00:00,468,1,5,17.53111746263189,North,Credit Card,True,Rainy,27.154342182681738,Excellent,unknown,15,In Store,468,468,Friday,87.65558731315946
2023-01-20 13:00:00,469,4,2,16.766312870051266,North,Cash,False,Sunny,33.79806401195814,Good,unknown,16,In Store,469,469,Friday,33.53262574010253
2023-01-20 14:00:00,470,0,4,10.654783128894202,West,Cash,False,Sunny,20.82734885902678,Excellent,Neutral,22,Online Order,470,470,Friday,42.61913251557681
2023-01-20 15:00:00,471,7,4,13.279854531810816,South,Cash,False,Cloudy,27.154342182681738,Excellent,Positive,36,In Store,471,471,Friday,53.119418127243264
2023-01-20 16:00:00,472,5,2,17.071296829845423,East,Credit Card,False,Cloudy,20.56546085634006,Excellent,Negative,39,Phone Order,472,472,Friday,34.142593659690846
2023-01-20 17:00:00,473,0,2,5.690851012849346,South,Credit Card,True,Cloudy,25.50754438542534,Good,Neutral,16,In Store,473,473,Friday,11.381702025698692
2023-01-20 18:00:00,474,7,3,17.121189235337447,North,Online,False,Sunny,28.134499634316185,Average,Negative,23,In Store,474,474,Friday,51.36356770601234
2023-01-20 19:00:00,475,5,4,7.668321860735352,West,Credit Card,False,Sunny,22.221511979406912,Poor,Positive,23,Phone Order,475,475,Friday,30.673287442941408
2023-01-20 20:00:00,476,7,4,12.720254256821583,South,Cash,False,Sunny,31.19470718853615,Poor,Negative,27,In Store,476,476,Friday,50.88101702728633
2023-01-20 21:00:00,477,2,3,17.124131593339065,North,Credit Card,True,Rainy,20.12532056258208,Good,Negative,20,In Store,477,477,Friday,51.3723947800172
2023-01-20 22:00:00,478,1,1,8.807316172350422,East,Online,False,Rainy,27.154342182681738,Poor,Positive,44,Online Order,478,478,Friday,8.807316172350422
2023-01-20 23:00:00,479,0,3,8.687111589592295,East,Online,False,Sunny,28.711952447802133,Good,Positive,29,Phone Order,479,479,Friday,26.061334768776884
2023-01-21 00:00:00,480,0,5,11.04146597693378,East,Cash,True,Cloudy,30.715813430559383,Good,Neutral,29,Phone Order,480,480,Saturday,55.207329884668894
2023-01-21 01:00:00,481,3,4,18.41964196366452,North,Cash,True,Cloudy,33.74964654040874,Poor,Positive,21,Online Order,481,481,Saturday,73.67856785465807
2023-01-21 02:00:00,482,8,2,5.006641721558118,West,Online,True,Cloudy,30.58244977901936,Excellent,Neutral,25,Online Order,482,482,Saturday,10.013283443116237
2023-01-21 03:00:00,483,2,5,18.520746449629023,South,Online,True,Sunny,30.07668905382299,Average,Negative,54,In Store,483,483,Saturday,92.60373224814512
2023-01-21 04:00:00,484,2,4,7.307105369624116,East,Online,False,Cloudy,25.915117195259967,Poor,unknown,52,In Store,484,484,Saturday,29.228421478496465
2023-01-21 05:00:00,485,4,3,19.85129564101223,North,Cash,True,Sunny,20.01926638290202,Poor,unknown,54,In Store,485,485,Saturday,59.553886923036686
2023-01-21 06:00:00,486,7,5,19.322704895577026,North,Online,False,Rainy,21.80238888103433,Poor,unknown,16,Online Order,486,486,Saturday,96.61352447788512
2023-01-21 07:00:00,487,8,4,12.420127843869247,South,Online,False,Cloudy,28.01831817134059,Poor,Positive,53,Phone Order,487,487,Saturday,49.680511375477
2023-01-21 08:00:00,488,1,1,12.69080371718942,East,Cash,False,Rainy,30.12694828766629,Good,Negative,24,In Store,488,488,Saturday,12.69080371718942
2023-01-21 09:00:00,489,1,1,12.223240104137815,North,Credit Card,False,Cloudy,26.26172425844694,Good,Neutral,58,Online Order,489,489,Saturday,12.223240104137815
2023-01-21 10:00:00,490,2,2,14.53165468489284,South,Credit Card,False,Sunny,30.96018517292585,Average,Negative,31,Phone Order,490,490,Saturday,29.06330936978568
2023-01-21 11:00:00,491,1,4,6.360825533523966,West,Online,True,Sunny,27.827934429982683,Average,Negative,21,Online Order,491,491,Saturday,25.443302134095862
2023-01-21 12:00:00,492,3,1,5.489269225123498,West,Credit Card,False,Sunny,21.11264293391468,Poor,Positive,54,In Store,492,492,Saturday,5.489269225123498
2023-01-21 13:00:00,493,0,3,5.865543926238483,West,Credit Card,False,Sunny,22.880243764519232,Poor,Neutral,53,Online Order,493,493,Saturday,17.596631778715448
2023-01-21 14:00:00,494,6,4,11.665480238622717,East,Credit Card,False,Cloudy,32.59997334865915,Poor,Negative,18,Online Order,494,494,Saturday,46.66192095449087
2023-01-21 15:00:00,495,4,3,9.13321908829225,South,Credit Card,True,Rainy,30.87369119936659,Average,Positive,49,Online Order,495,495,Saturday,27.39965726487675
2023-01-21 16:00:00,496,7,3,14.330593435564907,South,Online,False,Sunny,33.42142980518742,Poor,Negative,50,Online Order,496,496,Saturday,42.99178030669472
2023-01-21 17:00:00,497,7,1,19.886634340621683,North,Credit Card,False,Cloudy,21.763358736814048,Excellent,Negative,45,Phone Order,497,497,Saturday,19.886634340621683
2023-01-21 18:00:00,498,5,4,10.794847596146989,North,Credit Card,True,Rainy,34.85333801922611,Average,Positive,39,In Store,498,498,Saturday,43.179390384587954
2023-01-21 19:00:00,499,6,5,13.6076188115677,North,Cash,False,Sunny,23.141100709249,Excellent,Positive,55,Phone Order,499,499,Saturday,68.0380940578385
2023-01-21 20:00:00,500,2,1,11.234058438610033,South,Online,False,Rainy,20.176698144299632,Poor,Neutral,27,Online Order,500,500,Saturday,11.234058438610033
2023-01-21 21:00:00,501,3,1,17.709075015827892,North,Cash,True,Sunny,34.96134408580331,Good,Negative,32,Online Order,501,501,Saturday,17.709075015827892
2023-01-21 22:00:00,502,0,4,18.53354605193357,South,Cash,False,Rainy,24.216108281676696,Excellent,Neutral,35,In Store,502,502,Saturday,74.13418420773428
2023-01-21 23:00:00,503,0,4,18.160334183078906,South,Online,False,Rainy,27.154342182681738,Average,Positive,15,In Store,503,503,Saturday,72.64133673231561
2023-01-22 00:00:00,504,3,3,19.61558358018886,West,Credit Card,False,Sunny,22.65023471264458,Excellent,Positive,50,Phone Order,504,504,Sunday,58.84675074056658
2023-01-22 01:00:00,505,8,4,5.41278777710623,North,Cash,False,Cloudy,28.70342798298713,Average,Negative,22,Phone Order,505,505,Sunday,21.65115110842492
2023-01-22 02:00:00,506,5,3,17.597242432182966,West,Online,False,Rainy,33.560524796818385,Poor,Neutral,35,In Store,506,506,Sunday,52.7917272965489
2023-01-22 03:00:00,507,7,1,16.276582595586397,East,Credit Card,True,Sunny,24.80271751142658,Excellent,Neutral,57,Phone Order,507,507,Sunday,16.276582595586397
2023-01-22 04:00:00,508,6,2,8.430416141005471,East,Online,True,Rainy,30.05380964066539,Good,Negative,35,Online Order,508,508,Sunday,16.860832282010943
2023-01-22 05:00:00,509,1,5,19.344801400812912,East,Cash,True,Rainy,22.81855383197625,Excellent,Negative,41,Online Order,509,509,Sunday,96.72400700406456
2023-01-22 06:00:00,510,5,1,7.2226689234491825,South,Credit Card,False,Cloudy,29.37193098078088,Good,Neutral,33,In Store,510,510,Sunday,7.2226689234491825
2023-01-22 07:00:00,511,6,4,15.193248907008623,South,Credit Card,False,Rainy,27.154342182681738,Average,Positive,37,Phone Order,511,511,Sunday,60.7729956280345
2023-01-22 08:00:00,512,4,5,8.373353252238687,South,Online,False,Rainy,23.16812387881928,Poor,Positive,57,Online Order,512,512,Sunday,41.86676626119343
2023-01-22 09:00:00,513,4,2,11.47070973161112,North,Credit Card,True,Sunny,24.697730760554528,Poor,Negative,49,In Store,513,513,Sunday,22.94141946322224
